respondent_id,region,age_band,true_choice,stated_choice,reported_choice,epsilon,k,scenario,shy_category,honesty
328,North West,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
329,South East,65+,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
330,North West,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
331,Scotland,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
332,Wales,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
333,North West,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
334,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
335,Wales,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
336,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
337,North West,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
338,North West,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
339,London,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
340,Wales,45-54,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
341,Midlands,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
342,Scotland,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
343,Scotland,18-24,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
344,Wales,65+,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
345,South East,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
346,Midlands,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
347,Midlands,55-64,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
348,Midlands,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
349,Midlands,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
350,Scotland,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
351,Midlands,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
352,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
353,North West,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
354,North West,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
355,Midlands,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
356,Wales,18-24,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
357,London,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
358,North West,65+,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
359,Midlands,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
360,Midlands,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
361,London,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
362,Wales,45-54,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
363,Scotland,55-64,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
364,Midlands,65+,0,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
365,Midlands,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
366,North West,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
367,North West,18-24,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
368,South East,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
369,Wales,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
370,Midlands,35-44,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
371,London,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
372,North West,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
373,Wales,35-44,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
374,North West,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
375,Midlands,45-54,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
376,Midlands,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
377,London,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
378,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
379,South East,25-34,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
380,North West,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
381,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
382,South East,65+,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
383,Wales,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
384,Wales,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
385,Scotland,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
386,South East,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
387,South East,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
388,North West,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
389,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
390,South East,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
391,Midlands,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
392,Scotland,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
393,South East,18-24,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
394,Scotland,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
395,London,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
396,South East,45-54,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
397,South East,45-54,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
398,South East,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
399,Wales,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
400,North West,55-64,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
401,Midlands,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
402,Wales,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
403,Scotland,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
404,North West,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
405,Midlands,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
406,Midlands,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
407,London,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
408,South East,35-44,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
409,Midlands,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
410,Scotland,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
411,Midlands,25-34,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
412,Wales,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
413,Midlands,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
414,North West,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
415,South East,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
416,Midlands,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
417,South East,18-24,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
418,South East,55-64,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
419,Wales,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
420,Scotland,18-24,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
421,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
422,Midlands,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
423,London,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
424,North West,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
425,Scotland,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
426,North West,35-44,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
427,London,65+,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
428,North West,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
429,London,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
430,London,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
431,Scotland,45-54,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
432,South East,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
433,Midlands,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
434,London,18-24,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
435,Scotland,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
436,North West,18-24,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
437,London,18-24,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
438,London,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
439,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
440,Midlands,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
441,North West,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
442,Midlands,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
443,South East,18-24,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
444,London,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
445,North West,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
446,London,45-54,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
447,South East,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
448,Scotland,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
449,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
450,London,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
451,Scotland,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
452,North West,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
453,London,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
454,Midlands,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
455,Scotland,55-64,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
456,Wales,25-34,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
457,South East,35-44,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
458,London,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
459,Midlands,55-64,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
460,Midlands,35-44,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
461,Wales,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
462,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
463,North West,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
464,Midlands,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
465,North West,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
466,North West,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
467,Scotland,35-44,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
468,South East,18-24,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
469,London,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
470,South East,35-44,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
471,South East,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
472,Wales,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
473,North West,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
474,South East,25-34,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
475,South East,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
476,London,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
477,South East,18-24,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
478,London,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
479,Midlands,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
480,South East,45-54,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
481,Wales,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
482,London,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
483,Midlands,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
484,Midlands,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
485,South East,55-64,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
486,South East,35-44,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
487,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
488,Midlands,45-54,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
489,North West,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
490,Midlands,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
491,Scotland,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
492,Midlands,65+,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
493,London,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
494,London,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
495,Midlands,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
496,Scotland,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
497,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
498,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
499,Wales,35-44,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
500,Scotland,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
501,South East,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
502,North West,35-44,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
503,Wales,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
504,London,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
505,South East,55-64,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
506,South East,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
507,Midlands,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
508,South East,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
509,Wales,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
510,South East,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
511,North West,45-54,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
512,Midlands,45-54,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
513,Midlands,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
514,London,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
515,South East,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
516,South East,65+,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
517,Scotland,35-44,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
518,Midlands,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
519,London,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
520,North West,18-24,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
521,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
522,North West,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
523,South East,65+,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
524,North West,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
525,Midlands,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
526,Midlands,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
527,Midlands,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
528,London,18-24,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
529,Midlands,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
530,South East,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
531,Scotland,18-24,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
532,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
533,Midlands,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
534,North West,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
535,Midlands,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
536,London,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
537,London,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
538,Wales,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
539,North West,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
540,South East,25-34,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
541,North West,55-64,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
542,South East,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
543,South East,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
544,South East,25-34,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
545,Wales,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
546,Wales,18-24,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
547,North West,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
548,Midlands,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
549,North West,65+,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
550,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
551,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
552,Scotland,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
553,London,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
554,Midlands,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
555,North West,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
556,London,35-44,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
557,London,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
558,Wales,35-44,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
559,London,45-54,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
560,London,45-54,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
561,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
562,Midlands,55-64,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
563,London,25-34,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
564,London,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
565,Midlands,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
566,Scotland,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
567,Scotland,45-54,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
568,Midlands,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
569,North West,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
570,Midlands,65+,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
571,South East,35-44,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
572,Midlands,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
573,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
574,London,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
575,North West,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
576,North West,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
577,Midlands,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
578,Midlands,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
579,Wales,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
580,North West,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
581,London,65+,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
582,South East,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
583,London,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
584,Wales,18-24,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
585,London,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
586,London,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
587,Wales,35-44,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
588,South East,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
589,South East,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
590,Midlands,45-54,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
591,South East,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
592,Wales,55-64,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
593,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
594,Scotland,25-34,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
595,Midlands,65+,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
596,Midlands,35-44,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
597,Scotland,35-44,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
598,London,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
599,South East,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
600,London,18-24,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
601,North West,25-34,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
602,South East,65+,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
603,North West,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
604,Wales,18-24,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
605,Midlands,55-64,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
606,South East,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
607,Scotland,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
608,South East,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
609,North West,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
610,North West,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
611,North West,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
612,London,45-54,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
613,Midlands,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
614,Scotland,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
615,North West,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
616,North West,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
617,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
618,Midlands,45-54,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
619,North West,45-54,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
620,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
621,Scotland,35-44,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
622,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
623,Scotland,55-64,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
624,Midlands,45-54,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
625,Wales,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
626,South East,65+,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
627,London,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
628,London,65+,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
629,North West,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
630,London,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
631,London,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
632,Midlands,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
633,South East,45-54,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
634,Scotland,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
635,London,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
636,Scotland,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
637,Midlands,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
638,London,18-24,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
639,Scotland,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
640,South East,35-44,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
641,London,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
642,London,25-34,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
643,North West,45-54,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
644,Midlands,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
645,Midlands,25-34,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
646,South East,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
